num__Age,num__Income,num__Experience_Years,bin__Gender_Male,nom__City_Delhi,nom__City_Hyderabad,nom__City_Mumbai,nom__Department_HR,nom__Department_IT,nom__Department_Marketing,nom__Performance_Level_Low,nom__Performance_Level_Medium,nom__Age_Group_Senior,nom__Age_Group_Young
-1.649709677897273,1.7349217699864181,-1.1735040334916849,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.26094211564436265,-1.2057205931668398,-1.4382041914221402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6161742394627386,-0.7721182199660972,1.561730931789686,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9187793819746887,-0.3672650478966509,-1.5264375773989587,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18784908605210424,0.6849077410635199,-1.3499708054453217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4201975649775815,0.14418975077525395,0.944097229951957,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.03143000272467111,0.6119210921843053,0.7676304579983201,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.177616061909188,1.4107308380398222,1.208797387882412,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2740115057930648,-0.45152522141495544,1.6499643177665042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25070909150144643,1.1221423136920543,-0.46763694567713765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6264072636056549,-0.8636427923399855,-0.7323371036075929,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6995002931979134,-0.7775322530754474,0.7676304579983201,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.639476653754357,1.5594111523529264,-0.20293678774668242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.4201975649775815,-0.19764818782523663,-0.37940355970031925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5766166483050148,1.3133125081038564,-0.20293678774668242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.9085463578317725,0.12979801719343698,0.5911636860446833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2842445299359808,-1.102237175507108,0.4146969140910465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.26094211564436265,1.5087659565578657,1.3852641598360491,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.138058470751464,0.0663373253040917,0.4146969140910465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0547324170162893,-1.544166194565902,0.14999675616059124,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.480221204421138,0.28697630752628084,-1.0852706475148666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5035236187127563,0.8294761314961051,-0.8205704895844113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.03143000272467111,-0.4496063236040465,-1.7911377353294138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7725933227901718,1.6402104566051274,-1.7911377353294138,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.138058470751464,-1.249478316462031,1.1205640019055938,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10452303231692955,-1.540739591332136,0.944097229951957,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.649709677897273,0.6645879838872879,0.3264635281142281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.33403514523662114,1.229737655232305,1.6499643177665042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25070909150144643,-1.3430588507761787,-1.7911377353294138,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.639476653754357,1.2685610698708731,-0.46763694567713765,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2842445299359808,1.2337125149834736,1.561730931789686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4201975649775815,0.8025087640463671,-1.4382041914221402,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2111515003437225,1.3959621781022908,0.06176337018377283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.639476653754357,-1.2597581261633286,0.6793970720215017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7623602986472555,-0.35537473467548303,-1.614670963375777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7725933227901718,-1.5787406211946005,-0.8205704895844113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5533142340133964,-1.36104851775345,0.4146969140910465,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.835453328239514,0.8834108663955811,-0.46763694567713765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1278254466085478,-0.2909545938806833,1.3852641598360491,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5035236187127563,-0.021280919383303495,0.06176337018377283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.649709677897273,-0.8894451146902431,0.6793970720215017,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.3573375595282393,1.3057397149572336,-0.6441037176307745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2740115057930648,0.4399056098492549,0.5911636860446833,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5035236187127563,-0.6020216354419556,-1.4382041914221402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3238021210937049,-1.0700956371743837,0.7676304579983201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.480221204421138,-0.03536425867408152,-1.4382041914221402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10452303231692955,1.6696449783831768,-0.8205704895844113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4201975649775815,1.4686404326904665,-0.46763694567713765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6892672690549971,-1.0795187960672399,0.4146969140910465,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0649654411592056,1.0107091765299858,0.4146969140910465,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.835453328239514,-1.5702769112071986,-0.026470015793045587,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.7725933227901718,-0.5571331330796219,1.561730931789686,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4699881802782218,-0.9232314225751753,1.2970307738592306,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6995002931979134,-0.6174756160262401,1.0323306159287753,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2111515003437225,0.4646114191647074,0.7676304579983201,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7725933227901718,0.8504469432867526,1.3852641598360491,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.11475605645984578,-0.1665003644303042,0.14999675616059124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1278254466085478,-1.3869193721683828,-0.9970372615380482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.26094211564436265,-0.17931586052458884,-1.4382041914221402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6264072636056549,-1.1213233555191846,1.2970307738592306,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.49329059456984,0.12102591291499616,1.1205640019055938,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.480221204421138,0.6447136851314453,0.8558638439751385,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.639476653754357,-1.4863251319799329,-0.9970372615380482,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.041663026867587334,-1.4247833379014965,-0.20293678774668242,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.10452303231692955,0.38257853774835066,0.944097229951957,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03143000272467111,-1.2230249394973578,-1.7911377353294138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.49329059456984,-0.6365275300059787,-1.4382041914221402,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2009184762008063,-1.199347111152035,-1.5264375773989587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3238021210937049,-0.5196118276698848,-0.46763694567713765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6995002931979134,-1.4506884583487671,0.23823014213740965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.49329059456984,0.1876390797794061,-0.46763694567713765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.7228027074895316,0.45888899176431824,-1.7029043493525955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03143000272467111,0.01641171618812189,0.5911636860446833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2842445299359808,-1.5528697667796676,0.944097229951957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.138058470751464,-0.32604301099444655,0.5029303000678649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.041663026867587334,1.1699434288030892,-0.114703401769864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7228027074895316,-1.565102740324212,0.23823014213740965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.4201975649775815,0.706632405565596,-0.8205704895844113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.2111515003437225,-0.030841142405510478,1.208797387882412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.041663026867587334,-0.90866835883167,1.0323306159287753,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9918724115669472,1.0153008248632323,1.0323306159287753,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5533142340133964,-1.5421787646903178,1.3852641598360491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2111515003437225,0.4543658754957472,-0.8205704895844113,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7623602986472555,0.07651433690837654,-1.614670963375777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.7623602986472555,1.5866526480613656,-1.7911377353294138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6161742394627386,1.4527752597181303,1.0323306159287753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.4304305891204978,-0.322376545534317,1.6499643177665042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.2740115057930648,-0.8411300090941433,-0.9970372615380482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0547324170162893,1.491838536583062,0.6793970720215017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.2009184762008063,1.334865842444244,-0.7323371036075929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25070909150144643,-1.5038693405368144,-0.8205704895844113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.2842445299359808,0.37678757828328624,0.8558638439751385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.138058470751464,-0.8729631531358288,-1.7029043493525955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2111515003437225,-0.05691759301446931,1.208797387882412,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.9187793819746887,1.76973605884148,0.14999675616059124,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6892672690549971,1.3206454390241156,-0.37940355970031925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6161742394627386,0.7674203469326039,0.4146969140910465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11475605645984578,-0.1305895625404371,-1.1735040334916849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.041663026867587334,0.7612524611118251,0.6793970720215017,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9085463578317725,-0.24181710350847965,0.4146969140910465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7623602986472555,-0.08052688929511667,-0.9970372615380482,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.4201975649775815,-0.960992590211276,0.4146969140910465,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.1278254466085478,-1.0432653338539963,1.1205640019055938,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.18784908605210424,-1.4042922505635762,-1.2617374194685034,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.177616061909188,1.0976763666029654,-1.5264375773989587,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7623602986472555,-0.0185739028286284,-0.9088038755612297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.7228027074895316,-1.5227499243548648,0.6793970720215017,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7623602986472555,0.9051355308976571,1.2970307738592306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9085463578317725,0.9710291110829762,0.3264635281142281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.639476653754357,-1.4384897508365604,-0.026470015793045587,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7725933227901718,-0.9641450651863407,1.2970307738592306,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5766166483050148,-0.5869445812133856,-0.9970372615380482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.7228027074895316,0.051465867269547494,1.3852641598360491,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4304305891204978,0.01812501780500486,-1.0852706475148666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.10452303231692955,0.21141970622174178,0.23823014213740965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7725933227901718,1.7137453620017447,1.208797387882412,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0547324170162893,-0.27704258475159355,1.208797387882412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.177616061909188,-1.4485982303761697,1.2970307738592306,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.138058470751464,1.60313460961578,-0.29117017372350085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6995002931979134,1.5523866157237063,1.561730931789686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6995002931979134,-0.24366746925471325,0.944097229951957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10452303231692955,0.913804837079085,0.23823014213740965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2740115057930648,-0.07405060918329903,0.14999675616059124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8456863523824303,0.3070219364438116,0.944097229951957,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5430812098704803,0.8864262772412951,1.3852641598360491,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0547324170162893,0.29523442131965677,-0.8205704895844113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5430812098704803,-1.0035167363423114,-0.7323371036075929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5035236187127563,-0.1504638612962796,0.14999675616059124,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3968951506859633,1.2032157462029567,0.3264635281142281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9085463578317725,-0.39964644845573905,1.208797387882412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.11475605645984578,-0.14905895397043556,0.7676304579983201,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0547324170162893,-0.023062753064861784,-0.37940355970031925,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.49329059456984,-0.5222160461275468,-0.114703401769864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6995002931979134,0.5253993605317152,0.3264635281142281,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.347104535385323,-0.4813366695487191,0.06176337018377283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3238021210937049,-0.9993362803971169,-0.7323371036075929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.835453328239514,-1.5232981808722674,-0.20293678774668242,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.8456863523824303,1.6748191492661635,1.2970307738592306,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5430812098704803,-1.6301739357334273,-0.8205704895844113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2842445299359808,-0.09042977264070025,-0.20293678774668242,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.18784908605210424,0.6291226404178103,-0.8205704895844113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25070909150144643,0.21810158252758535,-1.0852706475148666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.649709677897273,0.6116812299579417,-1.2617374194685034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.2740115057930648,-1.2809688001803399,0.5911636860446833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.49329059456984,-1.4313966821426647,-0.6441037176307745,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.3573375595282393,0.0843269922813629,0.8558638439751385,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25070909150144643,1.2828842713880149,-0.20293678774668242,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.25070909150144643,-0.7276066439594775,-0.46763694567713765,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4201975649775815,-0.4554315491014486,-1.4382041914221402,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.4201975649775815,-0.5184467825704043,1.208797387882412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.33403514523662114,-0.8491825266934933,-0.8205704895844113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.3968951506859633,0.6246680562139146,0.3264635281142281,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.9918724115669472,0.13740507637239738,-0.026470015793045587,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25070909150144643,-0.38528898090625974,1.2970307738592306,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.03143000272467111,0.8606239548910375,0.14999675616059124,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0547324170162893,-1.5029441576636977,-0.46763694567713765,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6161742394627386,-1.2603749147454064,1.561730931789686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.7228027074895316,-1.0213008071255565,1.561730931789686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.177616061909188,-0.4145521725226209,-0.6441037176307745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8456863523824303,0.31123665842134374,0.8558638439751385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.2009184762008063,1.1718623266139983,-1.4382041914221402,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.5766166483050148,-1.2728477505163145,1.208797387882412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0547324170162893,1.7762808710179732,0.14999675616059124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.3573375595282393,-0.09793403372264767,0.6793970720215017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2111515003437225,0.6320352531665114,-0.9088038755612297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.177616061909188,-0.6895713480646756,-0.29117017372350085,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.138058470751464,1.034626867101672,-0.8205704895844113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9085463578317725,0.23550872695511635,-1.0852706475148666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
